1, none, minecraft:the_void, MONSTER, mowziesmobs:grottol, 2, 1, 1
988, jungle, minecraft:sparse_jungle, CREATURE, minecraft:sheep, 12, 4, 4
989, jungle, minecraft:sparse_jungle, CREATURE, minecraft:pig, 10, 4, 4
990, jungle, minecraft:sparse_jungle, CREATURE, minecraft:chicken, 10, 4, 4
991, jungle, minecraft:sparse_jungle, CREATURE, minecraft:cow, 8, 4, 4
992, jungle, minecraft:sparse_jungle, CREATURE, minecraft:chicken, 10, 4, 4
993, jungle, minecraft:sparse_jungle, CREATURE, aquaculture:arrau_turtle, 8, 1, 2
994, jungle, minecraft:sparse_jungle, CREATURE, isleofberk:deadly_nadder, 6, 2, 4
995, jungle, minecraft:sparse_jungle, CREATURE, isleofberk:zippleback, 6, 2, 3
996, jungle, minecraft:sparse_jungle, CREATURE, crittersandcompanions:red_panda, 6, 1, 2
997, jungle, minecraft:sparse_jungle, CREATURE, naturalist:coral_snake, 3, 1, 1
998, jungle, minecraft:sparse_jungle, CREATURE, naturalist:hippo, 15, 3, 4
999, jungle, minecraft:sparse_jungle, CREATURE, cnb:lizard, 15, 1, 4
1000, jungle, minecraft:sparse_jungle, CREATURE, alexsmobs:hummingbird, 15, 7, 7
1001, jungle, minecraft:sparse_jungle, CREATURE, alexsmobs:gorilla, 15, 7, 7
1002, jungle, minecraft:sparse_jungle, CREATURE, alexsmobs:komodo_dragon, 15, 1, 2
1003, jungle, minecraft:sparse_jungle, CREATURE, alexsmobs:capuchin_monkey, 15, 9, 16
1004, jungle, minecraft:sparse_jungle, CREATURE, alexsmobs:raccoon, 10, 2, 4
1005, jungle, minecraft:sparse_jungle, CREATURE, alexsmobs:crow, 10, 3, 5
1006, jungle, minecraft:sparse_jungle, CREATURE, alexsmobs:toucan, 15, 5, 5
1007, jungle, minecraft:sparse_jungle, CREATURE, alexsmobs:anteater, 7, 1, 3
1008, jungle, minecraft:sparse_jungle, AMBIENT, minecraft:bat, 10, 8, 8
1009, jungle, minecraft:sparse_jungle, AMBIENT, crittersandcompanions:leaf_insect, 8, 1, 1
1010, jungle, minecraft:sparse_jungle, AMBIENT, alexsmobs:fly, 3, 2, 3
1011, jungle, minecraft:sparse_jungle, AMBIENT, alexsmobs:cockroach, 4, 5, 5
1012, jungle, minecraft:sparse_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1013, jungle, minecraft:sparse_jungle, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
1014, jungle, minecraft:sparse_jungle, WATER_AMBIENT, aquaculture:arapaima, 1, 1, 1
1015, jungle, minecraft:sparse_jungle, WATER_AMBIENT, aquaculture:piranha, 15, 1, 6
1016, jungle, minecraft:sparse_jungle, WATER_AMBIENT, aquaculture:tambaqui, 6, 1, 2
1017, jungle, minecraft:sparse_jungle, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
1018, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:spider, 15, 4, 4
1019, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:zombie, 15, 4, 4
1020, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:zombie_villager, 1, 1, 1
1021, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:skeleton, 15, 4, 4
1022, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:slime, 15, 4, 4
1023, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:enderman, 1, 1, 4
1024, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:witch, 1, 1, 1
1025, jungle, minecraft:bamboo_jungle, MONSTER, minecraft:ocelot, 2, 1, 1
1026, jungle, minecraft:bamboo_jungle, MONSTER, creeperoverhaul:jungle_creeper, 15, 2, 2
1027, jungle, minecraft:bamboo_jungle, MONSTER, creeperoverhaul:bamboo_creeper, 15, 2, 2
1028, jungle, minecraft:bamboo_jungle, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
1029, jungle, minecraft:bamboo_jungle, MONSTER, mowziesmobs:foliaath, 15, 1, 4
1030, jungle, minecraft:bamboo_jungle, MONSTER, mowziesmobs:grottol, 2, 1, 1
1031, jungle, minecraft:bamboo_jungle, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1032, jungle, minecraft:bamboo_jungle, MONSTER, quark:stoneling, 15, 1, 1
1033, jungle, minecraft:bamboo_jungle, MONSTER, quark:toretoise, 15, 2, 4
1034, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:sheep, 12, 4, 4
1035, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:pig, 10, 4, 4
1036, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:chicken, 10, 4, 4
1037, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:cow, 8, 4, 4
1038, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:chicken, 10, 4, 4
1039, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:parrot, 15, 1, 2
1040, jungle, minecraft:bamboo_jungle, CREATURE, minecraft:panda, 15, 1, 2
1041, jungle, minecraft:bamboo_jungle, CREATURE, aquaculture:arrau_turtle, 8, 1, 2
1042, jungle, minecraft:bamboo_jungle, CREATURE, isleofberk:terrible_terror, 4, 2, 4
1043, jungle, minecraft:bamboo_jungle, CREATURE, crittersandcompanions:red_panda, 6, 1, 2
1044, jungle, minecraft:bamboo_jungle, CREATURE, naturalist:coral_snake, 3, 1, 1
1045, jungle, minecraft:bamboo_jungle, CREATURE, naturalist:hippo, 15, 3, 4
1046, jungle, minecraft:bamboo_jungle, CREATURE, cnb:lizard, 15, 1, 4
1047, jungle, minecraft:bamboo_jungle, CREATURE, alexsmobs:hummingbird, 15, 7, 7
1048, jungle, minecraft:bamboo_jungle, CREATURE, alexsmobs:komodo_dragon, 15, 1, 2
1049, jungle, minecraft:bamboo_jungle, CREATURE, alexsmobs:tiger, 15, 1, 3
1050, jungle, minecraft:bamboo_jungle, CREATURE, alexsmobs:anteater, 7, 1, 3
1051, jungle, minecraft:bamboo_jungle, AMBIENT, minecraft:bat, 10, 8, 8
1052, jungle, minecraft:bamboo_jungle, AMBIENT, crittersandcompanions:leaf_insect, 8, 1, 1
1053, jungle, minecraft:bamboo_jungle, AMBIENT, alexsmobs:fly, 3, 2, 3
1054, jungle, minecraft:bamboo_jungle, AMBIENT, alexsmobs:cockroach, 4, 5, 5
1055, jungle, minecraft:bamboo_jungle, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1056, jungle, minecraft:bamboo_jungle, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
1057, jungle, minecraft:bamboo_jungle, WATER_AMBIENT, aquaculture:arapaima, 1, 1, 1
1058, jungle, minecraft:bamboo_jungle, WATER_AMBIENT, aquaculture:piranha, 15, 1, 6
1059, jungle, minecraft:bamboo_jungle, WATER_AMBIENT, aquaculture:tambaqui, 6, 1, 2
1060, jungle, minecraft:bamboo_jungle, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
1061, mesa, minecraft:badlands, MONSTER, minecraft:spider, 15, 4, 4
1062, mesa, minecraft:badlands, MONSTER, minecraft:zombie, 15, 4, 4
1063, mesa, minecraft:badlands, MONSTER, minecraft:zombie_villager, 1, 1, 1
1064, mesa, minecraft:badlands, MONSTER, minecraft:skeleton, 15, 4, 4
1065, mesa, minecraft:badlands, MONSTER, minecraft:slime, 15, 4, 4
1066, mesa, minecraft:badlands, MONSTER, minecraft:enderman, 1, 1, 4
1067, mesa, minecraft:badlands, MONSTER, minecraft:witch, 1, 1, 1
1068, mesa, minecraft:badlands, MONSTER, creeperoverhaul:badlands_creeper, 15, 2, 2
1069, mesa, minecraft:badlands, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
1070, mesa, minecraft:badlands, MONSTER, mowziesmobs:grottol, 2, 1, 1
1071, mesa, minecraft:badlands, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1072, mesa, minecraft:badlands, MONSTER, quark:stoneling, 15, 1, 1
1073, mesa, minecraft:badlands, MONSTER, quark:toretoise, 15, 2, 4
1074, mesa, minecraft:badlands, CREATURE, isleofberk:stinger, 2, 0, 2
1075, mesa, minecraft:badlands, CREATURE, isleofberk:monstrous_nightmare, 1, 0, 1
1076, mesa, minecraft:badlands, CREATURE, isleofberk:triple_stryke, 1, 0, 2
1077, mesa, minecraft:badlands, CREATURE, naturalist:rattlesnake, 3, 1, 1
1078, mesa, minecraft:badlands, CREATURE, cnb:cactem, 3, 8, 13
1079, mesa, minecraft:badlands, CREATURE, cnb:lizard, 15, 1, 4
1080, mesa, minecraft:badlands, CREATURE, alexsmobs:roadrunner, 9, 2, 2
1081, mesa, minecraft:badlands, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
1082, mesa, minecraft:badlands, CREATURE, alexsmobs:emu, 15, 2, 5
1083, mesa, minecraft:badlands, CREATURE, alexsmobs:kangaroo, 15, 3, 5
1084, mesa, minecraft:badlands, AMBIENT, minecraft:bat, 10, 8, 8
1085, mesa, minecraft:badlands, AMBIENT, alexsmobs:fly, 3, 2, 3
1086, mesa, minecraft:badlands, AMBIENT, alexsmobs:cockroach, 4, 5, 5
1087, mesa, minecraft:badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1088, mesa, minecraft:badlands, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
1089, mesa, minecraft:badlands, WATER_AMBIENT, aquaculture:boulti, 10, 1, 3
1090, mesa, minecraft:badlands, WATER_AMBIENT, aquaculture:synodontis, 15, 1, 6
1091, mesa, minecraft:badlands, WATER_AMBIENT, aquaculture:bayad, 6, 1, 2
1092, mesa, minecraft:badlands, WATER_AMBIENT, aquaculture:capitaine, 1, 1, 1
1093, mesa, minecraft:badlands, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
1094, mesa, minecraft:eroded_badlands, MONSTER, minecraft:spider, 15, 4, 4
1095, mesa, minecraft:eroded_badlands, MONSTER, minecraft:zombie, 15, 4, 4
1096, mesa, minecraft:eroded_badlands, MONSTER, minecraft:zombie_villager, 1, 1, 1
1097, mesa, minecraft:eroded_badlands, MONSTER, minecraft:skeleton, 15, 4, 4
1098, mesa, minecraft:eroded_badlands, MONSTER, minecraft:slime, 15, 4, 4
1099, mesa, minecraft:eroded_badlands, MONSTER, minecraft:enderman, 1, 1, 4
1100, mesa, minecraft:eroded_badlands, MONSTER, minecraft:witch, 1, 1, 1
1101, mesa, minecraft:eroded_badlands, MONSTER, creeperoverhaul:badlands_creeper, 15, 2, 2
1102, mesa, minecraft:eroded_badlands, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
1103, mesa, minecraft:eroded_badlands, MONSTER, mowziesmobs:grottol, 2, 1, 1
1104, mesa, minecraft:eroded_badlands, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1105, mesa, minecraft:eroded_badlands, MONSTER, quark:stoneling, 15, 1, 1
1106, mesa, minecraft:eroded_badlands, MONSTER, quark:toretoise, 15, 2, 4
1107, mesa, minecraft:eroded_badlands, CREATURE, isleofberk:stinger, 2, 0, 2
1108, mesa, minecraft:eroded_badlands, CREATURE, isleofberk:monstrous_nightmare, 1, 0, 1
1109, mesa, minecraft:eroded_badlands, CREATURE, naturalist:rattlesnake, 3, 1, 1
1110, mesa, minecraft:eroded_badlands, CREATURE, cnb:cactem, 3, 8, 13
1111, mesa, minecraft:eroded_badlands, CREATURE, cnb:lizard, 15, 1, 4
1112, mesa, minecraft:eroded_badlands, CREATURE, alexsmobs:roadrunner, 9, 2, 2
1113, mesa, minecraft:eroded_badlands, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
1114, mesa, minecraft:eroded_badlands, CREATURE, alexsmobs:emu, 15, 2, 5
1115, mesa, minecraft:eroded_badlands, CREATURE, alexsmobs:kangaroo, 15, 3, 5
1116, mesa, minecraft:eroded_badlands, AMBIENT, minecraft:bat, 10, 8, 8
1117, mesa, minecraft:eroded_badlands, AMBIENT, alexsmobs:fly, 3, 2, 3
1118, mesa, minecraft:eroded_badlands, AMBIENT, alexsmobs:cockroach, 4, 5, 5
1119, mesa, minecraft:eroded_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1120, mesa, minecraft:eroded_badlands, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
1121, mesa, minecraft:eroded_badlands, WATER_AMBIENT, aquaculture:boulti, 10, 1, 3
1122, mesa, minecraft:eroded_badlands, WATER_AMBIENT, aquaculture:synodontis, 15, 1, 6
1123, mesa, minecraft:eroded_badlands, WATER_AMBIENT, aquaculture:bayad, 6, 1, 2
1124, mesa, minecraft:eroded_badlands, WATER_AMBIENT, aquaculture:capitaine, 1, 1, 1
1125, mesa, minecraft:eroded_badlands, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
1126, mesa, minecraft:wooded_badlands, MONSTER, minecraft:spider, 15, 4, 4
1127, mesa, minecraft:wooded_badlands, MONSTER, minecraft:zombie, 15, 4, 4
1128, mesa, minecraft:wooded_badlands, MONSTER, minecraft:zombie_villager, 1, 1, 1
1129, mesa, minecraft:wooded_badlands, MONSTER, minecraft:skeleton, 15, 4, 4
1130, mesa, minecraft:wooded_badlands, MONSTER, minecraft:slime, 15, 4, 4
1131, mesa, minecraft:wooded_badlands, MONSTER, minecraft:enderman, 1, 1, 4
1132, mesa, minecraft:wooded_badlands, MONSTER, minecraft:witch, 1, 1, 1
1133, mesa, minecraft:wooded_badlands, MONSTER, creeperoverhaul:badlands_creeper, 15, 2, 2
1134, mesa, minecraft:wooded_badlands, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
1135, mesa, minecraft:wooded_badlands, MONSTER, mowziesmobs:grottol, 2, 1, 1
1136, mesa, minecraft:wooded_badlands, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1137, mesa, minecraft:wooded_badlands, MONSTER, quark:stoneling, 15, 1, 1
1138, mesa, minecraft:wooded_badlands, MONSTER, quark:toretoise, 15, 2, 4
1139, mesa, minecraft:wooded_badlands, CREATURE, isleofberk:stinger, 2, 0, 2
1140, mesa, minecraft:wooded_badlands, CREATURE, isleofberk:monstrous_nightmare, 1, 0, 1
1141, mesa, minecraft:wooded_badlands, CREATURE, isleofberk:triple_stryke, 1, 0, 2
1142, mesa, minecraft:wooded_badlands, CREATURE, naturalist:rattlesnake, 3, 1, 1
1143, mesa, minecraft:wooded_badlands, CREATURE, cnb:cactem, 3, 8, 13
1144, mesa, minecraft:wooded_badlands, CREATURE, cnb:lizard, 15, 1, 4
1145, mesa, minecraft:wooded_badlands, CREATURE, alexsmobs:roadrunner, 9, 2, 2
1146, mesa, minecraft:wooded_badlands, CREATURE, alexsmobs:sunbird, 2, 1, 1
1147, mesa, minecraft:wooded_badlands, CREATURE, alexsmobs:rattlesnake, 12, 1, 2
1148, mesa, minecraft:wooded_badlands, CREATURE, alexsmobs:emu, 15, 2, 5
1149, mesa, minecraft:wooded_badlands, CREATURE, alexsmobs:kangaroo, 15, 3, 5
1150, mesa, minecraft:wooded_badlands, CREATURE, quark:shiba, 15, 1, 3
1151, mesa, minecraft:wooded_badlands, AMBIENT, minecraft:bat, 10, 8, 8
1152, mesa, minecraft:wooded_badlands, AMBIENT, alexsmobs:fly, 3, 2, 3
1153, mesa, minecraft:wooded_badlands, AMBIENT, alexsmobs:cockroach, 4, 5, 5
1154, mesa, minecraft:wooded_badlands, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1155, mesa, minecraft:wooded_badlands, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
1156, mesa, minecraft:wooded_badlands, WATER_AMBIENT, aquaculture:boulti, 10, 1, 3
1157, mesa, minecraft:wooded_badlands, WATER_AMBIENT, aquaculture:synodontis, 15, 1, 6
1158, mesa, minecraft:wooded_badlands, WATER_AMBIENT, aquaculture:bayad, 6, 1, 2
1159, mesa, minecraft:wooded_badlands, WATER_AMBIENT, aquaculture:capitaine, 1, 1, 1
1160, mesa, minecraft:wooded_badlands, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
1161, mountain, minecraft:meadow, MONSTER, minecraft:spider, 15, 4, 4
1162, mountain, minecraft:meadow, MONSTER, minecraft:zombie, 15, 4, 4
1163, mountain, minecraft:meadow, MONSTER, minecraft:zombie_villager, 1, 1, 1
1164, mountain, minecraft:meadow, MONSTER, minecraft:skeleton, 15, 4, 4
1165, mountain, minecraft:meadow, MONSTER, minecraft:slime, 15, 4, 4
1166, mountain, minecraft:meadow, MONSTER, minecraft:enderman, 1, 1, 4
1167, mountain, minecraft:meadow, MONSTER, minecraft:witch, 1, 1, 1
1168, mountain, minecraft:meadow, MONSTER, creeperoverhaul:hills_creeper, 15, 2, 2
1169, mountain, minecraft:meadow, MONSTER, creeperoverhaul:cave_creeper, 15, 2, 2
1170, mountain, minecraft:meadow, MONSTER, mowziesmobs:grottol, 2, 1, 1
1171, mountain, minecraft:meadow, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1172, mountain, minecraft:meadow, MONSTER, quark:stoneling, 15, 1, 1
1173, mountain, minecraft:meadow, MONSTER, quark:toretoise, 15, 2, 4
1174, mountain, minecraft:meadow, CREATURE, minecraft:donkey, 1, 1, 2
1175, mountain, minecraft:meadow, CREATURE, minecraft:rabbit, 2, 2, 6
1176, mountain, minecraft:meadow, CREATURE, minecraft:sheep, 2, 2, 4
1177, mountain, minecraft:meadow, CREATURE, isleofberk:deadly_nadder, 2, 2, 3
1178, mountain, minecraft:meadow, CREATURE, isleofberk:gronckle, 2, 1, 2
1179, mountain, minecraft:meadow, CREATURE, naturalist:snail, 2, 1, 3
1180, mountain, minecraft:meadow, CREATURE, naturalist:canary, 6, 1, 4
1181, mountain, minecraft:meadow, CREATURE, naturalist:robin, 6, 1, 4
1182, mountain, minecraft:meadow, CREATURE, alexsmobs:hummingbird, 15, 7, 7
1183, mountain, minecraft:meadow, CREATURE, alexsmobs:sunbird, 2, 1, 1
1184, mountain, minecraft:meadow, CREATURE, alexsmobs:raccoon, 10, 2, 4
1185, mountain, minecraft:meadow, CREATURE, alexsmobs:crow, 10, 3, 5
1186, mountain, minecraft:meadow, CREATURE, alexsmobs:gelada_monkey, 3, 9, 16
1187, mountain, minecraft:meadow, CREATURE, alexsmobs:bison, 9, 6, 10
1188, mountain, minecraft:meadow, CREATURE, quark:shiba, 15, 1, 3
1189, mountain, minecraft:meadow, AMBIENT, minecraft:bat, 10, 8, 8
1190, mountain, minecraft:meadow, AMBIENT, alexsmobs:fly, 3, 2, 3
1191, mountain, minecraft:meadow, AMBIENT, alexsmobs:cockroach, 4, 5, 5
1192, mountain, minecraft:meadow, UNDERGROUND_WATER_CREATURE, minecraft:glow_squid, 10, 4, 6
1193, mountain, minecraft:meadow, WATER_CREATURE, alexsmobs:cachalot_whale, 2, 1, 2
1194, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:gar, 6, 1, 2
1195, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:minnow, 15, 1, 5
1196, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:smallmouth_bass, 10, 1, 3
1197, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:perch, 15, 1, 6
1198, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:carp, 10, 1, 3
1199, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:brown_trout, 10, 1, 3
1200, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:bluegill, 15, 1, 6
1201, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:muskellunge, 3, 1, 1
1202, mountain, minecraft:meadow, WATER_AMBIENT, aquaculture:catfish, 1, 1, 1
1203, mountain, minecraft:meadow, WATER_AMBIENT, alexsmobs:devils_hole_pupfish, 15, 5, 12
1204, forest, minecraft:grove, MONSTER, minecraft:spider, 15, 4, 4
1205, forest, minecraft:grove, MONSTER, minecraft:zombie, 15, 4, 4
1206, forest, minecraft:grove, MONSTER, minecraft:zombie_villager, 1, 1, 1
1207, forest, minecraft:grove, MONSTER, minecraft:skeleton, 15, 4, 4
1208, forest, minecraft:grove, MONSTER, minecraft:creeper, 15, 4, 4
1209, forest, minecraft:grove, MONSTER, minecraft:slime, 15, 4, 4
1210, forest, minecraft:grove, MONSTER, minecraft:enderman, 1, 1, 4
1211, forest, minecraft:grove, MONSTER, minecraft:witch, 1, 1, 1
1212, forest, minecraft:grove, MONSTER, mowziesmobs:grottol, 2, 1, 1
1213, forest, minecraft:grove, MONSTER, alexsmobs:centipede_head, 8, 1, 1
1214, forest, minecraft:grove, MONSTER, quark:stoneling, 15, 1, 1
1215, forest, minecraft:grove, MONSTER, quark:toretoise, 15, 2, 4
1216, forest, minecraft:grove, CREATURE, minecraft:sheep, 12, 4, 4
1217, forest, minecraft:grove, CREATURE, minecraft:pig, 10, 4, 4
1218, forest, minecraft:grove, CREATURE, minecraft:chicken, 10, 4, 4
1219, forest, minecraft:grove, CREATURE, minecraft:cow, 8, 4, 4
1220, forest, minecraft:grove, CREATURE, minecraft:wolf, 8, 4, 4
1221, forest, minecraft:grove, CREATURE, minecraft:rabbit, 4, 2, 3
1222, forest, minecraft:grove, CREATURE, minecraft:fox, 8, 2, 4
1223, forest, minecraft:grove, CREATURE, isleofberk:deadly_nadder, 9, 1, 3
1224, forest, minecraft:grove, CREATURE, isleofberk:gronckle, 6, 1, 2
1225, forest, minecraft:grove, CREATURE, naturalist:bear, 1, 1, 2
1226, forest, minecraft:grove, CREATURE, naturalist:deer, 6, 1, 3
1227, forest, minecraft:grove, CREATURE, naturalist:snail, 2, 1, 3
1228, forest, minecraft:grove, CREATURE, naturalist:butterfly, 4, 1, 3
1229, forest, minecraft:grove, CREATURE, naturalist:snake, 3, 1, 1
1230, forest, minecraft:grove, CREATURE, naturalist:cardinal, 6, 1, 4
1231, forest, minecraft:grove, CREATURE, naturalist:robin, 6, 1, 4
1232, forest, minecraft:grove, CREATURE, minecraft:rabbit, 4, 2, 3
1233, forest, minecraft:grove, CREATURE, minecraft:fox, 4, 2, 4
1234, forest, minecraft:grove, CREATURE, alexsmobs:grizzly_bear, 8, 2, 3
1235, forest, minecraft:grove, CREATURE, alexsmobs:sunbird, 2, 1, 1
1236, forest, minecraft:grove, CREATURE, alexsmobs:moose, 9, 3, 4
1237, forest, minecraft:grove, CREATURE, alexsmobs:raccoon, 10, 2, 4
1238, forest, minecraft:grove, CREATURE, alexsmobs:snow_leopard, 15, 1, 2
1239, forest, minecraft:grove, CREATURE, alexsmobs:crow, 10, 3, 5
1240, forest, minecraft:grove, CREATURE, alexsmobs:bald_eagle, 15, 2, 4
1241, forest, minecraft:grove, CREATURE, quark:shiba, 15, 1, 3
1242, forest, minecraft:grove, AMBIENT, minecraft:bat, 10, 8, 8
1243, forest, minecraft:grove, AMBIENT, crittersandcompanions:leaf_insect, 10, 1, 1
1244, forest, minecraft:grove, AMBIENT, alexsmobs:fly, 3, 2, 3
